"","participant.label","(Intercept)","flying.weight","diet.weight","electricity.weight","commute.weight","regional.weight","recycling.weight","gender","age","income","education","cc_concern.mean","total_co2","conservative_liberal.binary","conservative_liberal","policy.car.sub","policy.car.tax","policy.flying.sub","policy.flying.tax","policy.RE.sub","policy.RE.tax","policy.meat.tax","policy.meat.sub","policy.recycle.tax","policy.recycle.sub","policy.regional_food.sub","policy.regional_food.tax","policy.support.total","policy.car","policy.flying","policy.RE","policy.meat","policy.recycle","policy.regional_food","footprint.electricity","footprint.regional","footprint.recycling","footprint.diet","footprint.travel.car","footprint.travel.bus","footprint.travel.train","footprint.flying","footprint.public.transport"
"66","5d380e7c0322fd0018f3f9cd",2.38834581892311,0.66208716901559,1.70433852646089,0.111842743242287,0.632168447555554,0.785060304314725,1.24592576877492,"Female",30,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4.75,5.4,"left-leaning",4,6,3,6,1,6,1,1,1,2,6,4,1,3.16666666666667,4.5,3.5,3.5,1,4,2.5,1.294697,-0.11,-0.0575,2.282,1.0872,0,0,0.9,0
"67","5d51c2618bdb8000193f36d2",2.38722123475891,0.196108038228353,0.484734815142305,0.434904748154777,0.310335794109605,0.545354490687541,1.16856410427577,"Male",32,"> 45.001£","Further education",5,4.9,"left-leaning",5,6,1,2,2,6,1,1,1,2,5,4,1,2.66666666666667,3.5,2,3.5,1,3.5,2.5,0.6988837,-0.11,-0.0575,2.282,2.0414,0,0,0,0
"68","5d531d67c208c0000167ff54",2.38737798537225,1.79199020970353,1.12314452827496,0.826322451795662,0.356915015125736,0.773336166822366,1.08671231930132,"Female",56,"23.001£ to 30.500£","Further education",6,2.2,"right-leaning",6,7,4,4,7,7,4,3,7,5,7,7,7,5.75,5.5,5.5,5.5,5,6,7,0.1031,-0.44,-0.0575,2.282,0.2726,0,0,0,0
"69","5d53bf0c2ebe880001a473d2",2.3877895197677,0.798185480260045,0.956689269256664,0.0561048850354752,0.0942362477796896,0.26903204561988,0.526242987592653,"Female",41,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4.75,7.4,"left-leaning",2,7,3,2,2,2,1,4,5,3,7,7,4,3.91666666666667,5,2,1.5,4.5,5,5.5,1.294697,-0.22,-0.0575,1.431,1.0872,0.1555,0.0729,3.59,0.1142
"70","5d5455ee69f96b00164f77c7",2.38747634041509,1.3241322985582,0.3415516462276,0.708429628375625,0.329617451209112,0.483428775344045,0.824492791274852,"Female",38,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.25,1.7,"left-leaning",1,7,4,5,5,7,3,5,7,4,5,6,4,5.16666666666667,5.5,5,5,6,4.5,5,0.6988837,-0.11,-0.0575,1.053,0,0.1555,0,0.36,0.07775
"71","5d5ab7dd5c65830001b05441",2.38757962489185,1.45575741889423,0.970026274031313,1.08330063359734,0.65762751098031,0.874019098071217,1.20156262031994,"Female",36,"23.001£ to 30.500£","Further education",4.75,4.1,"left-leaning",4,6,2,5,6,7,5,5,6,5,7,6,5,5.41666666666667,4,5.5,6,5.5,6,5.5,0.6988837,-0.11,-0.0575,2.282,1.0872,0.1555,0,0,0.07775
"72","5d753206869c8f0001b358dd",2.38803177575417,1.98010915929116,1.07114351424974,0.672423510968033,0.35999222450734,0.629591839590299,0.799575928540676,"Female",39,"< 18.000£","Higher education (Bachelor, Master, PhD)",3.5,1.5,"left-leaning",5,5,4,5,4,6,4,4,5,5,6,5,4,4.75,4.5,4.5,5,4.5,5.5,4.5,0.1031,-0.22,-0.0575,1.431,0.2726,0,0,0,0
"73","5d867e7268f35d00167729d4",2.38767754220362,1.48026231022207,1.43131309406988,1.06701914862603,0.471194947996037,1.06421583428758,1.470164539947,"Female",50,"23.001£ to 30.500£","Further education",5.25,11.1,"left-leaning",4,4,4,5,3,5,2,2,6,4,7,7,4,4.41666666666667,4,4,3.5,4,5.5,5.5,1.294697,-0.22,-0.0575,2.282,1.0872,0,0,6.74,0
"74","5d8b8137604bb000150db6d9",2.38858464255956,0.387650884431838,0.542634088032322,0.783760038072288,0.891742579866922,0.717059540379431,1.13508989058392,"Male",19,"18.000£ to 23.000£","Compulsory education",3.75,3.6,"right-leaning",6,3,1,3,2,5,1,1,4,1,4,4,1,2.5,2,2.5,3,2.5,2.5,2.5,1.294697,-0.22,-0.0575,2.282,0.2726,0,0,0,0
"75","5da9633472811e0014ed4256",2.38834047833909,1.02720195184504,0.944878335132904,0.504202678048548,0.52812123626731,0.646856381891986,0.994646237179788,"Male",68,"< 18.000£","Further education",6,3.1,"left-leaning",5,6,6,6,6,7,4,4,5,7,7,7,6,5.91666666666667,6,6,5.5,4.5,7,6.5,0.1031,-0.33,-0.0575,2.282,1.0872,0,0,0,0
"76","5dc860e9dcc83f5d2d85ec67",2.3884561513321,0.432665894643755,1.45579612863906,0.531426351318483,0.629442993040175,0.812173362371465,1.19872375439274,"Female",41,"< 18.000£","Higher education (Bachelor, Master, PhD)",5,3.3,"left-leaning",5,7,5,5,5,6,4,7,7,7,7,7,5,6,6,5,5,7,7,6,1.294697,-0.22,-0.0575,0.955,0.2726,0.1555,0,0.9,0.07775
"77","5de78a8e36d8257071f28d9f",2.38747332090354,2.65056669583528,1.08500601922334,0.656375072050844,0.375820023872297,0.676267085891023,0.885951121153961,"Male",59,"> 45.001£","Compulsory education",6,2.6,"right-leaning",6,7,5,5,6,7,2,2,6,4,7,7,7,5.41666666666667,6,5.5,4.5,4,5.5,7,1.294697,-0.11,-0.0575,1.053,0.2726,0.1555,0,0,0.07775
"78","5dee0f970fdb274ae30f0846",2.38752443617309,0.809057878641012,0.883121769723832,0.521196774786986,0.553559593799558,0.750342329261591,1.31937228724176,"Male",51,"> 45.001£","Higher education (Bachelor, Master, PhD)",2.75,3.3,"right-leaning",7,6,2,4,4,5,4,3,4,6,6,5,6,4.58333333333333,4,4,4.5,3.5,6,5.5,0.1031,-0.44,-0.0575,2.282,0.2726,0.1555,0.0729,0.9,0.1142
"79","5e07b62f3ccda211e4485812",2.38822784202015,0.65538311642567,1.46854506172243,0.511521837195485,0.356645487763116,1.02140603117281,1.67618690491841,"Female",54,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.5,3.6,"left-leaning",5,7,5,5,4,6,5,5,6,4,7,7,4,5.41666666666667,6,4.5,5.5,5.5,5.5,5.5,1.294697,-0.22,-0.0575,1.234,1.0872,0.1555,0.0729,0.36,0.1142
"80","5e0a2c6ca1f3612bc1edd2bc",2.38756198598262,0.523817703700343,1.35311050262138,0.812019507598606,0.570039605675962,0.944666073854168,1.45056903945377,"Female",42,"> 45.001£","Higher education (Bachelor, Master, PhD)",5.25,5.6,"left-leaning",5,7,4,4,2,7,4,5,6,4,6,4,4,4.75,5.5,3,5.5,5.5,5,4,0.6988837,-0.11,-0.0575,2.282,0.2726,0.1555,0.2909,2.07,0.2232
"81","5e16ef52a2c696c9ecf3c849",2.38748803470358,0.996546491365644,0.567404769878905,0.747935960782389,0.365552270221168,0.555359455129268,0.908336657194595,"Male",57,"30.501£ to 45.000£","Compulsory education",2,6.3,"right-leaning",6,4,1,1,1,4,1,1,1,2,7,6,1,2.5,2.5,1,2.5,1,4.5,3.5,1.294697,-0.33,-0.0575,2.282,1.0872,0,0,2.07,0
"82","5e206b02d63ca0000bc99207",2.3871448121618,-0.186713968600286,-0.150077477691271,0.722561698803011,0.706500161600154,0.66520895035659,1.47688037905126,"Female",34,"18.000£ to 23.000£","Further education",5.5,3.6,"left-leaning",3,7,5,7,7,7,1,1,7,7,7,7,7,5.83333333333333,6,7,4,4,7,7,1.294697,-0.22,-0.0575,2.282,0.2726,0,0,0,0
"83","5e3ec7559b43781188725eea",2.38794136995401,0.405845875495427,0.765755311685492,0.604620536169838,0.444741769824134,0.731312984094473,1.28629280183053,"Female",32,"> 45.001£","Higher education (Bachelor, Master, PhD)",4.75,4.5,"right-leaning",7,5,4,5,2,6,3,3,5,5,5,6,4,4.41666666666667,4.5,3.5,4.5,4,5,5,1.294697,-0.22,-0.0575,2.282,0.2726,0,0,0.9,0
"84","5e510d0760dd0913e45370dc",2.38706409511138,0.325917626569534,1.40172593558533,0.802094455667624,0.371070825552584,0.902572546400819,1.43942057660851,"Female",68,"< 18.000£","Compulsory education",6,3.7,"right-leaning",7,6,5,4,4,6,4,2,5,4,7,5,5,4.75,5.5,4,5,3.5,5.5,5,0.6988837,-0.44,-0.0575,2.282,0.2726,0,0,0.9,0
"85","5e67f9a00785170a0fc039b2",2.38868162074271,1.1940615591061,0.794318486459917,0.553696794163581,0.617230328683325,0.726898370839048,1.12872033298262,"Male",45,"23.001£ to 30.500£","Further education",4,4.1,"left-leaning",5,7,3,2,1,7,1,1,3,6,6,6,2,3.75,5,1.5,4,2,6,4,0.6988837,0,-0.0575,2.282,0.2726,0,0,0.9,0
"86","5e766b0ba02ca51dfa1de797",2.38751042231332,0.94765518286965,1.1981294380887,0.367847328275528,0.726260196624394,0.647515120314586,1.03812692113353,"Male",60,"> 45.001£","Higher education (Bachelor, Master, PhD)",5.75,1.8,"left-leaning",5,5,7,7,7,7,1,4,2,4,7,7,7,5.41666666666667,6,7,4,3,5.5,7,0.6988837,-0.33,-0.0575,1.234,0.2726,0,0,0.36,0
"87","5e8f28c5d73dcd03c21314dc",2.3886060833855,2.67630847901177,1.04640430773084,0.706936129962259,0.49270877258735,0.735695572089394,0.886744528084854,"Female",46,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,3.5,"left-leaning",4,7,6,6,7,7,4,5,6,5,7,6,7,6.08333333333333,6.5,6.5,5.5,5.5,6,6.5,0.6988837,-0.33,-0.0575,2.282,0,0.6201,0.2909,0,0.4555
"88","5ea051f6ef1e88000bbae035",2.38669590013473,0.921944740630121,1.0860070630064,0.452313073043731,0.164054066113052,0.524446891155006,0.913774993644092,"Male",71,"< 18.000£","Compulsory education",2.25,5.5,"right-leaning",6,5,1,4,1,5,1,1,5,1,5,5,3,3.08333333333333,3,2.5,3,3,3,4,1.294697,-0.33,-0.0575,2.282,0.2726,0,0,2.07,0
"89","5ea31e2cfe333e274552c8d6",2.38759230102169,1.15403330794229,0.997103314431807,0.308970319662833,0.256345382673924,0.465752122126361,0.779030419243946,"Female",73,"18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,3.7,"left-leaning",5,7,5,3,3,5,4,3,4,4,4,4,5,4.25,6,3,4.5,3.5,4,4.5,1.294697,-0.33,-0.0575,2.282,0.2726,0.1555,0.0729,0,0.1142
"90","5eaab7bc385332016e089dda",2.38793989601231,1.00101626062646,0.561990074918032,0.962473949786684,0.63486057117438,0.861694789468521,1.38449851498038,"Male",37,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,4.8,"right-leaning",8,6,3,5,4,6,3,2,5,2,6,6,5,4.41666666666667,4.5,4.5,4.5,3.5,4,5.5,0.6988837,-0.22,-0.0575,2.282,1.0872,0.1555,0,0.9,0.07775
"91","5eac2b53f9860926271f3436",2.38723926831343,1.0524832717719,0.340802118430282,0.71595131602466,0.381677165558612,0.435738937369805,0.760459714339418,"Male",24,"< 18.000£","Higher education (Bachelor, Master, PhD)",5,4.5,"right-leaning",6,7,1,6,3,7,3,4,5,5,6,6,6,4.91666666666667,4,4.5,5,4.5,5.5,6,1.294697,-0.22,-0.0575,2.282,0.2726,0,0.0729,0.9,0.03645
"92","5ead6fe25ed0c73fa418e825",2.38763251867827,2.15843894964455,1.39260501384394,0.568501158631743,0.413924840726346,0.823591525863192,1.16776590534039,"Female",35,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.5,2.2,"left-leaning",4,6,3,5,4,6,4,6,6,5,6,6,4,5.08333333333333,4.5,4.5,5,6,5.5,5,0.1031,-0.22,-0.0575,1.053,1.0872,0.1555,0.0729,0.36,0.1142
"93","5eaf0f7a12e7015e515672f5",2.38755004702286,0.21130096751938,0.98683069768803,0.246653201213151,0.36783910825863,0.600157888455946,1.1776559509795,"Female",21,"> 45.001£","Higher education (Bachelor, Master, PhD)",4.25,9.8,"left-leaning",5,7,3,4,1,2,1,1,2,3,5,4,1,2.83333333333333,5,2.5,1.5,1.5,4,2.5,0.6988837,-0.11,-0.0575,2.282,0,0.1555,0.0729,6.74,0.1142
"94","5ebe6f716af68007472aff9a",2.38627389698078,0.541943089651785,0.79716300876952,0.391641746223433,0.186365886115955,0.43379882552995,0.91931603124002,"Female",56,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,2.6,"left-leaning",4,7,2,7,5,7,4,4,7,6,7,7,6,5.75,4.5,6,5.5,5.5,6.5,6.5,0.6988837,-0.33,-0.0575,1.234,1.0872,0,0,0,0
"95","5ec28a6332a7510637436a57",2.38678507966788,0.574490290039257,0.601238719127575,0.275679394593648,0.269163414141126,0.627998067707485,1.38685246256876,"Female",48,"> 45.001£","Higher education (Bachelor, Master, PhD)",1,9.9,"right-leaning",7,6,1,1,1,3,1,1,2,1,6,4,1,2.33333333333333,3.5,1,2,1.5,3.5,2.5,0.6988837,0,-0.0575,2.282,0.2726,0,0,6.74,0
"96","5ecae23b40dae00008174c32",2.38776137969131,1.60009191141,1.18832213822991,0.831465418041966,0.76509367372301,0.797284108703033,1.05265116426628,"Male",52,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4.75,3.3,"right-leaning",7,7,3,4,3,6,5,2,3,7,7,5,5,4.75,5,3.5,5.5,2.5,7,5,0.1031,-0.22,-0.0575,2.282,0.2726,0,0,0.9,0
"97","5ecb75a89b41896d3d07e48c",2.38804885667866,1.35043284595045,0.880549255370217,0.506427484375862,0.411742199890607,0.645256604833392,1.01793132256,"Female",29,"< 18.000£","Compulsory education",5.75,5,"right-leaning",8,5,2,3,5,6,1,1,3,5,6,6,6,4.08333333333333,3.5,4,3.5,2,5.5,6,0.6988837,-0.22,-0.0575,2.282,2.0414,0.1555,0.0729,0.36,0.1142
"98","5edac0f64bdac171a36a04fb",2.38783102217668,1.37044173918416,0.488922028442048,0.547417441069892,0.402522422325036,0.557623606718463,0.96473219328582,"Male",30,"< 18.000£","Higher education (Bachelor, Master, PhD)",3.75,3.6,"left-leaning",5,7,3,3,3,5,2,1,4,5,6,5,3,3.91666666666667,5,3,3.5,2.5,5.5,4,0.6988837,-0.44,-0.0575,2.282,1.0872,0,0,0.36,0
"99","5edec1fe543b8816c672b069",2.38763845634937,1.19447069770585,1.42588458801586,1.09038571411954,0.930816579402071,1.08606539400217,1.48998243348341,"Male",29,"18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",3.75,3.1,"right-leaning",8,5,3,2,2,5,1,1,1,3,6,5,2,3,4,2,3,1,4.5,3.5,0.6988837,-0.11,-0.0575,2.282,0.2726,0,0,0,0
"100","5efa06a1126bfa7f11506169",2.38794458564389,2.79406324565008,1.00474728466654,0.796851948119854,0.281977483414898,0.751180970930505,0.965383173512814,"Female",41,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,5.5,"left-leaning",3,7,5,7,6,7,2,5,6,6,6,6,5,5.66666666666667,6,6.5,4.5,5.5,6,5.5,0.6988837,-0.22,-0.0575,0.955,0.2726,0.1555,0.0729,3.59,0.1142
"101","5f19675f002f9a01e273dc57",2.38809076165067,2.12147466487242,1.44753630522939,0.537677059004016,0.45055608579203,0.824397427105752,1.12725480876425,"Female",52,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.75,5.3,"left-leaning",3,7,4,4,1,4,5,5,5,6,7,6,6,5,5.5,2.5,4.5,5,6.5,6,1.294697,-0.44,-0.0575,2.282,0,0.1555,0,2.07,0.07775
"102","5f2b3239b986da551f26bec7",2.38729702199626,0.558471568522064,0.532033737731291,0.471080646832066,0.770019463033025,0.452188195743033,0.848447238288164,"Male",33,"30.501£ to 45.000£","Further education",3.25,2,"right-leaning",6,6,3,2,1,5,1,1,1,1,6,6,1,2.83333333333333,4.5,1.5,3,1,3.5,3.5,0.6988837,0,-0.0575,1.053,0.2726,0,0,0,0
"103","5f4650bde0e1d7016717bb5e",2.38735228236604,1.08542812739018,0.971129964434576,0.569576862831744,0.331448212561109,0.584161988529099,0.924812593639327,"Female",50,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5.5,9.1,"left-leaning",4,7,4,7,2,6,2,2,2,5,7,6,3,4.41666666666667,5.5,4.5,4,2,6,4.5,1.294697,-0.22,-0.0575,2.282,1.0872,1.11645,0,3.59,0.558225
"104","5f490578022f3f2d80b83975",2.38711971499959,1.3507097928885,1.4246653151231,0.57247189002534,0.257891954416025,0.830788324263103,1.30274185005515,"Female",44,"< 18.000£","Further education",4,3.7,"left-leaning",4,7,1,5,3,6,1,1,7,1,7,7,1,3.91666666666667,4,4,3.5,4,4,4,1.294697,-0.11,-0.0575,2.282,0.2726,0,0,0,0
"105","5f4eae624562c70dbee13cd2",2.38717116187278,1.85316523145463,0.575642001374611,0.685809994691604,0.268146773674147,0.459226135047207,0.697364039571464,"Female",58,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",6,4.2,"left-leaning",4,7,4,6,6,7,5,6,7,5,7,7,6,6.08333333333333,5.5,6,6,6.5,6,6.5,0.1031,-0.33,-0.0575,1.431,0.2726,0.6201,0.0729,2.07,0.3465
"106","5f5a785cfbf1061461451d9a",2.38703175000507,2.06607901261083,0.440321765803554,0.801399095205299,0.365479159921593,0.534046988810371,0.822449223856407,"Female",55,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4.75,9.3,"right-leaning",6,7,3,4,1,5,1,1,7,6,7,7,1,4.16666666666667,5,2.5,3,4,6.5,4,0.6988837,0,-0.0575,2.282,0,1.8662,0.8755,3.59,1.37085
"107","5f70670e26f83062b8e73a09",2.38702014324497,0.229291243713406,0.385808809252266,0.141800824667756,0.229443175541475,0.266568519673682,0.769832458319168,"Female",57,"> 45.001£","Higher education (Bachelor, Master, PhD)",5.75,2.7,"right-leaning",6,7,5,5,5,6,1,5,5,5,6,6,4,5,6,5,3.5,5,5.5,5,0.6988837,-0.11,-0.0575,1.053,1.0872,0,0,0,0
"108","5fa450d5cec1de08e31b8a58",2.38851663091213,0.806883315726982,1.05980928303441,1.1962269850846,0.774817600951576,1.1311627237071,1.61949548917133,"Male",43,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",2.75,5.3,"left-leaning",5,5,1,4,3,4,1,1,2,1,5,4,1,2.66666666666667,3,3.5,2.5,1.5,3,2.5,1.294697,-0.22,-0.0575,2.282,1.0872,0,0,0.9,0
"109","5fac822590be0627d4f09b47",2.38771607642128,1.69208264337491,0.996664155850845,1.28792079588349,0.846957224888552,0.875953220860497,1.04955416175767,"Female",26,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.75,3.9,"left-leaning",5,7,3,5,3,7,1,5,7,1,7,7,2,4.58333333333333,5,4,4,6,4,4.5,0.6988837,-0.11,-0.0575,2.282,0,0.1555,0.0729,0.9,0.1142
"110","5fd4d10b2f970406fe63ad96",2.38768529384072,2.69366493847026,0.637794615031442,0.908942983440729,0.454673605666222,0.638041749293496,0.801657456057546,"Male",59,"23.001£ to 30.500£","Compulsory education",5.5,2.6,"left-leaning",4,7,7,6,7,7,4,5,6,7,7,6,7,6.33333333333333,7,6.5,5.5,5.5,7,6.5,0.6988837,-0.33,-0.0575,2.282,0,0,0,0,0
"111","5fd7b5c1b6d6ef043967330c",2.38840435532539,1.17297124136084,0.973881981768345,0.463947583491117,0.583824743834055,0.673050064835853,1.03440041678928,"Male",59,"> 45.001£","Higher education (Bachelor, Master, PhD)",2.5,4.4,"right-leaning",7,6,1,2,2,2,2,1,2,2,5,5,4,2.83333333333333,3.5,2,2,1.5,3.5,4.5,1.294697,-0.22,-0.0575,2.282,1.0872,0,0,0,0
"112","6009aabebe921302cf083b53",2.38758458921672,0.851438791529457,1.41674600159657,0.418928242496978,0.388691776242176,0.770935808970809,1.23983703929758,"Female",57,"< 18.000£","Higher education (Bachelor, Master, PhD)",6,3.9,"left-leaning",3,7,6,6,6,7,5,5,7,5,7,7,4,6,6.5,6,6,6,6,5.5,1.294697,-0.11,-0.0575,2.282,0.2726,0.1555,0.0729,0.36,0.1142
"113","600c415a8f1fb8334df20e2a",2.38764622375432,0.274144336826954,0.850851512999074,0.660013608970329,0.453581805196306,0.680500393102413,1.15939176480576,"Male",34,"23.001£ to 30.500£","Further education",6,4.9,"left-leaning",3,6,5,6,6,7,2,4,7,2,7,7,4,5.25,5.5,6,4.5,5.5,4.5,5.5,0.6988837,0,-0.0575,2.282,1.0872,0,0,0.9,0
"114","600c50439b60d826f3052f7d",2.3876600195852,1.33303317028872,0.89135750167362,1.25437420547056,0.714706292724794,1.01124636505686,1.43525367231803,"Female",36,"18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",6,4.2,"left-leaning",2,5,6,6,5,6,3,6,7,4,7,6,5,5.5,5.5,5.5,4.5,6.5,5.5,5.5,1.294697,-0.11,-0.0575,1.053,1.0872,0,0,0.9,0
"115","6026b621a46afb3bc557fe0b",2.38755916277733,1.21676227548512,0.873162160153493,0.166742786178612,0.181786881126403,0.257039812533571,0.448942682458488,"Female",32,"23.001£ to 30.500£","Further education",4.25,8.2,"left-leaning",5,4,5,4,4,4,4,3,4,4,4,4,3,3.91666666666667,4.5,4,4,3.5,4,3.5,0.1031,-0.11,-0.0575,2.282,3.27168,1.8662,0.8755,0.36,1.37085
"116","6033aebb7228c70967a3ab43",2.38808232715216,1.40002002301284,1.1994608835016,0.657119467697097,0.327257053324202,0.773107639118633,1.12080450842516,"Male",33,"> 45.001£","Higher education (Bachelor, Master, PhD)",4.25,7.3,"left-leaning",3,6,2,5,2,6,2,2,6,4,7,6,2,4.16666666666667,4,3.5,4,4,5.5,4,1.294697,-0.22,-0.0575,2.282,0.2726,0.1555,0,3.59,0.07775
"117","60358f36069759a81559481c",2.38787508575501,0.929524324252287,0.923147841137004,1.16586661335908,0.678640186227142,1.10496177838015,1.68723381521675,"Female",25,"18.000£ to 23.000£","Further education",4.75,7.3,"left-leaning",1,6,6,4,1,5,2,2,5,5,7,5,5,4.41666666666667,6,2.5,3.5,3.5,6,5,1.294697,-0.22,-0.0575,2.282,0.2726,0.1555,0,3.59,0.07775
"118","6043e7baeea596429e6dd9e3",2.38804400838811,1.63465755775703,0.813903685369393,0.803012041283679,0.476401484790326,0.845479076809733,1.29817777543888,"Female",54,"< 18.000£","Compulsory education",3,3.7,"right-leaning",6,7,2,3,2,7,1,1,7,1,7,6,1,3.75,4.5,2.5,4,4,4,3.5,1.294697,-0.22,-0.0575,2.282,0.2726,0.1555,0,0,0.07775
"119","60455b1578f6f36a3e8ea81c",2.38750207983762,0.816733394035276,0.826407435331033,0.344157212448248,0.277538842760913,0.5370919261392,1.00281910773676,"Male",37,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5.75,4,"left-leaning",1,7,7,5,5,7,3,5,7,6,6,5,3,5.5,7,5,5,6,6,4,1.294697,-0.22,0,2.282,0,0.6201,0.0729,0,0.3465
"120","605c9274dc5f3a6bffa23b54",2.38754756620204,2.71403691750123,1.45277073096771,0.610266307393129,0.190838244807819,0.715051738887392,0.882527957010387,"Female",30,"< 18.000£","Further education",5.25,3.1,"left-leaning",5,5,4,2,6,7,3,3,7,5,7,6,4,4.91666666666667,4.5,4,5,5,6,5,0.6988837,-0.11,-0.0575,2.282,0.2726,0,0,0,0
"121","6070388ecc8d1f63c6349b7b",2.38724610235314,1.14682711908431,0.541607334757716,0.79421684103573,0.1568183609517,0.580034366864333,0.983459898030268,"Female",24,"18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",6,4.6,"left-leaning",1,6,1,4,3,6,1,3,6,1,7,6,1,3.75,3.5,3.5,3.5,4.5,4,3.5,1.294697,-0.11,-0.0575,2.282,0.2726,0,0,0.9,0
"122","60aa9b9abb58b220b9e3e9d7",2.38783509507488,1.19508595253061,-0.00243506750892142,0.290395235072413,0.303459351536558,0.195427052955718,0.515163156798571,"Male",47,"> 45.001£","Higher education (Bachelor, Master, PhD)",5.25,3.2,"right-leaning",6,6,7,5,4,6,4,3,6,6,7,7,6,5.58333333333333,6.5,4.5,5,4.5,6.5,6.5,0.1031,-0.33,-0.0575,2.282,0.2726,0,0.0729,0.9,0.03645
"123","60afd4165298851467d2a22a",2.3883317002975,0.34581818682654,1.95434096765005,0.448061223047576,0.418881556164478,0.958554845723218,1.42768235726034,"Female",25,"< 18.000£","Higher education (Bachelor, Master, PhD)",3.5,18,"right-leaning",6,7,1,6,1,7,1,1,3,1,7,1,1,3.08333333333333,4,3.5,4,2,4,1,1.294697,0,-0.0575,2.282,0.2726,0.1555,0.5463,13.48,0.3509
"124","60be448c7a00c44fbb47500e",2.38759217907906,1.1391697744798,0.576071012880569,0.638899484015264,0.621207183533039,0.498227435569772,0.783936512760717,"Female",32,"< 18.000£","Higher education (Bachelor, Master, PhD)",4.25,3,"left-leaning",5,3,3,6,1,7,1,1,7,6,6,7,4,4.33333333333333,3,3.5,4,4,6,5.5,0.6988837,-0.22,-0.0575,2.282,0.2726,0,0,0,0
"125","60c9ab402f1c532d26288def",2.38762848031157,0.774633265507961,0.613402884653717,0.610348606237599,0.32756936392276,0.45878921935141,0.766856812305848,"Male",39,"> 45.001£","Higher education (Bachelor, Master, PhD)",5.75,4,"right-leaning",6,6,1,4,4,6,1,5,6,6,7,7,5,4.83333333333333,3.5,4,3.5,5.5,6.5,6,0.6988837,-0.11,-0.0575,2.282,0.2726,0,0,0.9,0
"126","60e0ac8e365f0b68f81e4ba2",2.38728743324583,1.23605374784021,0.620373432090826,0.537822126601652,0.162289789087014,0.437775276738188,0.76639957656582,"Female",61,"18.000£ to 23.000£","Further education",5.25,5.9,"left-leaning",5,7,4,5,1,7,7,2,4,3,7,2,1,4.16666666666667,5.5,3,7,3,5,1.5,1.294697,-0.11,-0.0575,1.431,1.0872,0.1555,0.0729,2.07,0.1142
"127","60ea0498cfbeface04b33ed0",2.38727550871292,1.48885017273978,1.12215266426862,0.249883539978236,0.0762185505388643,0.505704362514059,0.862220788340375,"Female",55,"23.001£ to 30.500£","Further education",3.75,3.6,"right-leaning",7,5,5,5,5,6,2,2,5,2,6,5,3,4.25,5,5,4,3.5,4,4,1.294697,-0.22,-0.0575,2.282,0.2726,0,0,0,0
"128","60fbdcf31484efee3cf8d03b",2.38735490540615,1.35022661392917,1.18234339034677,0.401049971196616,0.336109500605801,0.743826900668966,1.25803658853851,"Female",22,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",3.75,3.4,"left-leaning",3,7,4,4,1,6,1,1,5,3,4,4,1,3.41666666666667,5.5,2.5,3.5,3,3.5,2.5,0.6988837,-0.22,-0.0575,2.282,0,0.1555,0.5463,0,0.3509
"129","61037333eaacd23a3460ffc2",2.38720718139642,1.58948834994833,1.24571225930441,0.716588794314075,0.318179632992418,0.758926026533852,1.10608946392771,"Male",43,"< 18.000£","Further education",6,2,"left-leaning",3,6,7,6,5,7,1,1,6,4,7,6,2,4.83333333333333,6.5,5.5,4,3.5,5.5,4,0.1031,-0.33,-0.0575,2.282,0,0,0,0,0
"130","610d5b907f2c451c9972a3eb",2.38641265627985,0.427920360373039,0.680791022067821,0.431098096671983,0.0559972477640048,0.40261385356692,0.884081694116643,"Male",41,"30.501£ to 45.000£","Compulsory education",3,3.5,"right-leaning",7,5,1,1,1,5,1,1,1,1,6,1,1,2.08333333333333,3,1,3,1,3.5,1,0.1031,-0.11,-0.0575,2.282,0.2726,0.1555,0,0.9,0.07775
