"","participant.label","X","participant.id_in_session","participant.code","participant._current_page_name","participant.time_started_utc","age","gender","education","income","dataScience","dataTeach","X1.player.rating0","X1.player.vignetteNumber","X1.player.order_behavior_types","X2.player.rating0","X2.player.vignetteNumber","X2.player.order_behavior_types","X3.player.rating0","X3.player.vignetteNumber","X3.player.order_behavior_types","X4.player.rating0","X4.player.vignetteNumber","X4.player.order_behavior_types","X5.player.rating0","X5.player.vignetteNumber","X5.player.order_behavior_types","X6.player.rating0","X6.player.vignetteNumber","X6.player.order_behavior_types","X7.player.rating0","X7.player.vignetteNumber","X7.player.order_behavior_types","X8.player.rating0","X8.player.vignetteNumber","X8.player.order_behavior_types","X9.player.rating0","X9.player.vignetteNumber","X9.player.order_behavior_types","X10.player.rating0","X10.player.vignetteNumber","X10.player.order_behavior_types","X11.player.rating0","X11.player.vignetteNumber","X11.player.order_behavior_types","X12.player.rating0","X12.player.vignetteNumber","X12.player.order_behavior_types","X13.player.rating0","X13.player.vignetteNumber","X13.player.order_behavior_types","X14.player.rating0","X14.player.vignetteNumber","X14.player.order_behavior_types","X15.player.rating0","X15.player.vignetteNumber","X15.player.order_behavior_types","X16.player.rating0","X16.player.vignetteNumber","X16.player.order_behavior_types","footprint.regional","footprint.recycling","footprint.diet","footprint.travel.car","footprint.travel.bus","footprint.travel.train","footprint.flying","footprint.electricity","total_co2","conservative_liberal","age_year","climate_change_concern1","climate_change_concern2","climate_change_concern3","climate_change_concern4","policy.car.sub","policy.car.tax","policy.flying.sub","policy.flying.tax","policy.RE.sub","policy.RE.tax","policy.meat.tax","policy.meat.sub","policy.recycle.tax","policy.recycle.sub","policy.regional_food.sub","policy.regional_food.tax","cc_concern.mean","policy.support.total","conservative_liberal.binary","policy.car","policy.flying","policy.RE","policy.meat","policy.recycle","policy.regional_food","policies.subsidies","policies.taxes","age.control","age.control2","age.control.f","cor.tau","rel_cc_concern.mean","rel_cc_concern.mean.f","rel_cor.tau","rel_cor.tau.f"
"164","62e98117d8254c5e98e64592",83,83,"rh42w8ei","end","2023-10-27 15:54:02.850038",51,"Female","Further education","> 45.001£",1,1,6,3,"['Diet', 'Recycling', 'Vacation', 'Food', 'Electricity', 'Commute']",4,7,"['Food', 'Electricity', 'Vacation', 'Commute', 'Recycling', 'Diet']",6,5,"['Vacation', 'Electricity', 'Food', 'Recycling', 'Commute', 'Diet']",5,13,"['Food', 'Electricity', 'Diet', 'Vacation', 'Commute', 'Recycling']",6,14,"['Diet', 'Recycling', 'Electricity', 'Food', 'Commute', 'Vacation']",4,12,"['Electricity', 'Recycling', 'Vacation', 'Diet', 'Food', 'Commute']",5,9,"['Vacation', 'Food', 'Electricity', 'Commute', 'Diet', 'Recycling']",6,4,"['Diet', 'Food', 'Vacation', 'Commute', 'Electricity', 'Recycling']",4,0,"['Vacation', 'Electricity', 'Commute', 'Recycling', 'Food', 'Diet']",7,8,"['Recycling', 'Electricity', 'Vacation', 'Food', 'Commute', 'Diet']",5,10,"['Commute', 'Recycling', 'Diet', 'Vacation', 'Electricity', 'Food']",6,6,"['Electricity', 'Diet', 'Commute', 'Food', 'Vacation', 'Recycling']",6,15,"['Vacation', 'Electricity', 'Commute', 'Recycling', 'Food', 'Diet']",4,11,"['Commute', 'Electricity', 'Food', 'Vacation', 'Recycling', 'Diet']",6,1,"['Electricity', 'Recycling', 'Diet', 'Vacation', 'Food', 'Commute']",5,2,"['Electricity', 'Food', 'Commute', 'Recycling', 'Diet', 'Vacation']",-0.22,-0.0575,2.282,0,0,0,6.74,1.294697,10,6,1972,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,"right-leaning",4,4,4,4,4,4,4,4,51,50,"okay",-0.206328153530058,-1.1674136071452,"-1",-2.67048431512378,"-1"
"165","62fb794d58e8f2902c9a5f13",122,122,"3db4lk0c","end","2023-10-27 15:56:43.012593",26,"Female","Higher education (Bachelor, Master, PhD)","30.501£ to 45.000£",1,1,5,13,"['Recycling', 'Vacation', 'Diet', 'Electricity', 'Commute', 'Food']",4,12,"['Recycling', 'Diet', 'Food', 'Electricity', 'Commute', 'Vacation']",7,4,"['Food', 'Recycling', 'Diet', 'Electricity', 'Vacation', 'Commute']",6,3,"['Vacation', 'Food', 'Electricity', 'Diet', 'Recycling', 'Commute']",6,15,"['Food', 'Vacation', 'Recycling', 'Diet', 'Electricity', 'Commute']",7,14,"['Food', 'Diet', 'Recycling', 'Electricity', 'Vacation', 'Commute']",5,7,"['Food', 'Diet', 'Vacation', 'Recycling', 'Electricity', 'Commute']",5,5,"['Electricity', 'Vacation', 'Recycling', 'Food', 'Commute', 'Diet']",4,0,"['Electricity', 'Commute', 'Food', 'Vacation', 'Diet', 'Recycling']",4,8,"['Recycling', 'Vacation', 'Food', 'Commute', 'Diet', 'Electricity']",4,11,"['Food', 'Electricity', 'Vacation', 'Recycling', 'Commute', 'Diet']",3,10,"['Diet', 'Commute', 'Vacation', 'Electricity', 'Recycling', 'Food']",5,1,"['Vacation', 'Recycling', 'Food', 'Diet', 'Electricity', 'Commute']",5,9,"['Food', 'Commute', 'Vacation', 'Electricity', 'Recycling', 'Diet']",4,6,"['Vacation', 'Recycling', 'Commute', 'Food', 'Diet', 'Electricity']",6,2,"['Commute', 'Food', 'Vacation', 'Diet', 'Electricity', 'Recycling']",-0.22,-0.0575,1.431,0.2726,0,0,2.07,1.294697,4.8,3,1997,3,3,3,3,6,2,4,2,4,4,2,2,2,4,4,5,3,3.41666666666667,"left-leaning",4,3,4,2,3,4.5,4,2.83333333333333,26,25,"okay",-0.0196418550329597,-1.1674136071452,"-1",-1.84210011799143,"-1"
"166","62fb7bd5e0c65f772ce189c8",113,113,"r2i0mrjx","end","2023-10-27 15:56:16.421538",47,"Female","Higher education (Bachelor, Master, PhD)","30.501£ to 45.000£",1,1,7,15,"['Food', 'Electricity', 'Recycling', 'Commute', 'Diet', 'Vacation']",3,1,"['Recycling', 'Electricity', 'Diet', 'Vacation', 'Commute', 'Food']",4,13,"['Vacation', 'Food', 'Commute', 'Recycling', 'Diet', 'Electricity']",7,2,"['Electricity', 'Food', 'Commute', 'Vacation', 'Diet', 'Recycling']",6,9,"['Electricity', 'Commute', 'Diet', 'Food', 'Recycling', 'Vacation']",7,7,"['Diet', 'Commute', 'Vacation', 'Recycling', 'Electricity', 'Food']",5,12,"['Recycling', 'Commute', 'Food', 'Electricity', 'Vacation', 'Diet']",7,11,"['Vacation', 'Electricity', 'Diet', 'Commute', 'Food', 'Recycling']",4,4,"['Commute', 'Recycling', 'Diet', 'Food', 'Electricity', 'Vacation']",2,0,"['Food', 'Vacation', 'Diet', 'Recycling', 'Commute', 'Electricity']",4,6,"['Commute', 'Vacation', 'Diet', 'Electricity', 'Recycling', 'Food']",7,3,"['Vacation', 'Food', 'Diet', 'Commute', 'Recycling', 'Electricity']",5,5,"['Diet', 'Electricity', 'Vacation', 'Commute', 'Food', 'Recycling']",5,8,"['Diet', 'Vacation', 'Recycling', 'Commute', 'Electricity', 'Food']",5,10,"['Food', 'Diet', 'Vacation', 'Commute', 'Electricity', 'Recycling']",7,14,"['Vacation', 'Diet', 'Electricity', 'Recycling', 'Commute', 'Food']",-0.11,-0.0575,1.053,0.2726,0.1555,0.0729,0,0.1031,1.5,4,1976,6,6,6,6,5,7,5,7,7,5,7,7,7,6,7,7,6,6.41666666666667,"left-leaning",6,6,6,7,6.5,7,6.16666666666667,6.66666666666667,47,46,"okay",0.520509158373431,0.971026271363763,"1",0.554715112548002,"1"
"167","62fcedae37fcdac16269c7f0",49,49,"djqlfyl1","end","2023-10-27 15:50:28.411617",20,"Male","Higher education (Bachelor, Master, PhD)","18.000£ to 23.000£",1,1,4,14,"['Recycling', 'Vacation', 'Diet', 'Food', 'Commute', 'Electricity']",2,1,"['Vacation', 'Electricity', 'Commute', 'Diet', 'Recycling', 'Food']",3,3,"['Food', 'Electricity', 'Commute', 'Recycling', 'Vacation', 'Diet']",1,4,"['Commute', 'Food', 'Recycling', 'Vacation', 'Diet', 'Electricity']",3,6,"['Diet', 'Recycling', 'Commute', 'Vacation', 'Food', 'Electricity']",3,12,"['Recycling', 'Vacation', 'Electricity', 'Commute', 'Food', 'Diet']",2,8,"['Recycling', 'Vacation', 'Food', 'Commute', 'Electricity', 'Diet']",4,9,"['Electricity', 'Commute', 'Recycling', 'Food', 'Vacation', 'Diet']",2,7,"['Diet', 'Commute', 'Recycling', 'Electricity', 'Food', 'Vacation']",1,2,"['Food', 'Recycling', 'Electricity', 'Vacation', 'Commute', 'Diet']",4,11,"['Diet', 'Commute', 'Vacation', 'Electricity', 'Food', 'Recycling']",3,13,"['Vacation', 'Recycling', 'Food', 'Commute', 'Diet', 'Electricity']",5,15,"['Vacation', 'Electricity', 'Commute', 'Food', 'Diet', 'Recycling']",4,10,"['Recycling', 'Food', 'Commute', 'Vacation', 'Diet', 'Electricity']",4,5,"['Recycling', 'Electricity', 'Food', 'Commute', 'Diet', 'Vacation']",1,0,"['Diet', 'Food', 'Vacation', 'Electricity', 'Recycling', 'Commute']",-0.33,-0.0575,2.282,0.2726,0,0,0.9,0.6988837,3.8,5,2003,5,5,6,4,7,1,5,1,6,1,2,5,1,7,7,3,5,3.83333333333333,"left-leaning",4,3,3.5,3.5,4,5,6.16666666666667,1.5,20,19,"okay",0.631812830479788,0.258212978527443,"1",1.04860354355752,"1"
"168","631121b9300114184c43848c",36,36,"me5c9dha","end","2023-10-27 15:48:48.874999",42,"Male","Higher education (Bachelor, Master, PhD)","23.001£ to 30.500£",1,1,3,4,"['Electricity', 'Vacation', 'Diet', 'Recycling', 'Commute', 'Food']",2,10,"['Recycling', 'Diet', 'Vacation', 'Food', 'Commute', 'Electricity']",4,3,"['Commute', 'Recycling', 'Food', 'Electricity', 'Vacation', 'Diet']",5,6,"['Vacation', 'Diet', 'Commute', 'Electricity', 'Food', 'Recycling']",6,11,"['Commute', 'Vacation', 'Food', 'Diet', 'Recycling', 'Electricity']",5,13,"['Food', 'Commute', 'Electricity', 'Recycling', 'Vacation', 'Diet']",1,0,"['Vacation', 'Food', 'Recycling', 'Electricity', 'Diet', 'Commute']",4,12,"['Vacation', 'Electricity', 'Recycling', 'Diet', 'Commute', 'Food']",4,5,"['Recycling', 'Commute', 'Vacation', 'Diet', 'Food', 'Electricity']",3,1,"['Commute', 'Diet', 'Recycling', 'Food', 'Electricity', 'Vacation']",3,8,"['Commute', 'Recycling', 'Food', 'Diet', 'Electricity', 'Vacation']",4,2,"['Electricity', 'Vacation', 'Commute', 'Recycling', 'Diet', 'Food']",3,9,"['Vacation', 'Recycling', 'Electricity', 'Commute', 'Diet', 'Food']",6,15,"['Electricity', 'Commute', 'Food', 'Diet', 'Recycling', 'Vacation']",5,7,"['Diet', 'Electricity', 'Food', 'Commute', 'Recycling', 'Vacation']",5,14,"['Diet', 'Commute', 'Electricity', 'Food', 'Recycling', 'Vacation']",0,-0.0575,2.282,0.2726,0.1555,0.0729,0,1.294697,4,3,1981,2,3,4,5,5,2,5,5,6,1,1,7,2,7,7,2,3.5,4.16666666666667,"left-leaning",3.5,5,3.5,4,4.5,4.5,6.16666666666667,2.16666666666667,42,41,"okay",0.622358738756545,-0.811006960727037,"0",1.00665284741741,"1"
"169","631625a868c124694850420c",45,45,"adb7djkl","end","2023-10-27 15:50:00.548769",22,"Male","Further education","< 18.000£",1,1,3,1,"['Commute', 'Vacation', 'Diet', 'Food', 'Recycling', 'Electricity']",9,15,"['Vacation', 'Diet', 'Commute', 'Food', 'Electricity', 'Recycling']",5,13,"['Electricity', 'Diet', 'Vacation', 'Recycling', 'Commute', 'Food']",3,7,"['Vacation', 'Diet', 'Food', 'Electricity', 'Recycling', 'Commute']",3,11,"['Food', 'Electricity', 'Diet', 'Commute', 'Vacation', 'Recycling']",4,8,"['Food', 'Electricity', 'Vacation', 'Recycling', 'Diet', 'Commute']",5,10,"['Diet', 'Recycling', 'Vacation', 'Commute', 'Food', 'Electricity']",8,6,"['Diet', 'Food', 'Recycling', 'Vacation', 'Commute', 'Electricity']",5,4,"['Vacation', 'Food', 'Electricity', 'Diet', 'Recycling', 'Commute']",4,2,"['Food', 'Electricity', 'Vacation', 'Diet', 'Recycling', 'Commute']",5,12,"['Commute', 'Electricity', 'Food', 'Diet', 'Recycling', 'Vacation']",3,0,"['Diet', 'Vacation', 'Recycling', 'Electricity', 'Commute', 'Food']",3,9,"['Vacation', 'Recycling', 'Food', 'Commute', 'Electricity', 'Diet']",6,3,"['Recycling', 'Electricity', 'Diet', 'Food', 'Vacation', 'Commute']",7,5,"['Vacation', 'Commute', 'Diet', 'Recycling', 'Electricity', 'Food']",5,14,"['Food', 'Diet', 'Commute', 'Recycling', 'Vacation', 'Electricity']",-0.33,-0.0575,2.282,0,0,0,0,1.294697,3.2,6,2001,1,2,3,3,6,3,4,2,5,1,1,5,3,5,4,3,2.25,3.5,"right-leaning",4.5,3,3,3,4,3.5,4.83333333333333,2.16666666666667,22,21,"okay",0.203090598614981,-1.70202357677244,"-1",-0.853768107148468,"0"
"170","6319fb160fc7f174e5861d1d",66,66,"jcpe4uuz","end","2023-10-27 15:52:35.904910",37,"Female","Higher education (Bachelor, Master, PhD)","30.501£ to 45.000£",1,1,2,0,"['Recycling', 'Food', 'Commute', 'Electricity', 'Vacation', 'Diet']",1,1,"['Electricity', 'Recycling', 'Diet', 'Food', 'Vacation', 'Commute']",6,11,"['Electricity', 'Food', 'Commute', 'Recycling', 'Vacation', 'Diet']",4,7,"['Food', 'Commute', 'Electricity', 'Vacation', 'Diet', 'Recycling']",6,14,"['Diet', 'Commute', 'Food', 'Recycling', 'Electricity', 'Vacation']",3,4,"['Commute', 'Electricity', 'Recycling', 'Food', 'Diet', 'Vacation']",6,13,"['Diet', 'Vacation', 'Electricity', 'Food', 'Recycling', 'Commute']",7,15,"['Recycling', 'Food', 'Vacation', 'Diet', 'Electricity', 'Commute']",7,8,"['Vacation', 'Food', 'Commute', 'Diet', 'Electricity', 'Recycling']",4,6,"['Commute', 'Diet', 'Recycling', 'Food', 'Electricity', 'Vacation']",6,9,"['Food', 'Vacation', 'Commute', 'Recycling', 'Electricity', 'Diet']",5,3,"['Electricity', 'Vacation', 'Recycling', 'Diet', 'Commute', 'Food']",5,10,"['Electricity', 'Food', 'Vacation', 'Commute', 'Diet', 'Recycling']",4,12,"['Recycling', 'Vacation', 'Commute', 'Electricity', 'Diet', 'Food']",4,2,"['Electricity', 'Commute', 'Recycling', 'Diet', 'Vacation', 'Food']",5,5,"['Food', 'Diet', 'Commute', 'Recycling', 'Vacation', 'Electricity']",-0.22,0,2.282,1.0872,0,0,3.59,0.6988837,7.4,6,1986,5,5,5,5,6,2,4,2,6,2,2,5,2,6,6,2,5,3.75,"right-leaning",4,3,4,3.5,4,4,5.5,2,37,36,"okay",0.547267233169888,0.258212978527443,"1",0.673448873330211,"1"
"171","634825209775febdbe9c9825",186,186,"1no9uyw7","end","2023-10-27 16:03:46.565093",46,"Male","Further education","23.001£ to 30.500£",1,1,6,14,"['Food', 'Recycling', 'Commute', 'Diet', 'Vacation', 'Electricity']",5,2,"['Electricity', 'Commute', 'Diet', 'Food', 'Recycling', 'Vacation']",4,13,"['Recycling', 'Food', 'Diet', 'Electricity', 'Commute', 'Vacation']",4,10,"['Commute', 'Food', 'Diet', 'Recycling', 'Electricity', 'Vacation']",5,12,"['Recycling', 'Diet', 'Electricity', 'Food', 'Commute', 'Vacation']",3,8,"['Electricity', 'Food', 'Diet', 'Recycling', 'Vacation', 'Commute']",2,5,"['Recycling', 'Vacation', 'Diet', 'Electricity', 'Food', 'Commute']",4,7,"['Vacation', 'Recycling', 'Diet', 'Electricity', 'Commute', 'Food']",1,9,"['Diet', 'Vacation', 'Commute', 'Food', 'Recycling', 'Electricity']",3,3,"['Electricity', 'Commute', 'Diet', 'Recycling', 'Food', 'Vacation']",4,15,"['Recycling', 'Diet', 'Food', 'Electricity', 'Commute', 'Vacation']",1,1,"['Vacation', 'Diet', 'Electricity', 'Food', 'Commute', 'Recycling']",1,0,"['Recycling', 'Commute', 'Vacation', 'Electricity', 'Food', 'Diet']",2,11,"['Commute', 'Food', 'Electricity', 'Recycling', 'Vacation', 'Diet']",4,6,"['Vacation', 'Food', 'Commute', 'Recycling', 'Diet', 'Electricity']",4,4,"['Commute', 'Electricity', 'Diet', 'Vacation', 'Recycling', 'Food']",0,-0.0575,2.282,0,0.1555,0,0,0.1031,2.5,3,1977,6,6,6,6,7,3,4,1,7,1,1,7,1,7,7,1,6,3.91666666666667,"left-leaning",5,2.5,4,4,4,4,6.5,1.33333333333333,46,45,"okay",0.396510216343534,0.971026271363763,"1",0.00449388653610471,"1"
"172","637f7c23658dbd7bcdd9e193",28,28,"vi6u0uem","end","2023-10-27 15:47:31.694245",19,"Male","Further education","< 18.000£",1,1,3,2,"['Commute', 'Food', 'Recycling', 'Electricity', 'Diet', 'Vacation']",5,11,"['Recycling', 'Diet', 'Vacation', 'Food', 'Electricity', 'Commute']",1,0,"['Commute', 'Electricity', 'Food', 'Diet', 'Vacation', 'Recycling']",4,8,"['Electricity', 'Recycling', 'Food', 'Commute', 'Vacation', 'Diet']",5,4,"['Recycling', 'Food', 'Commute', 'Diet', 'Vacation', 'Electricity']",5,10,"['Diet', 'Commute', 'Vacation', 'Electricity', 'Food', 'Recycling']",4,5,"['Recycling', 'Diet', 'Food', 'Commute', 'Vacation', 'Electricity']",5,6,"['Diet', 'Food', 'Recycling', 'Vacation', 'Commute', 'Electricity']",6,9,"['Vacation', 'Diet', 'Commute', 'Food', 'Electricity', 'Recycling']",7,12,"['Commute', 'Food', 'Diet', 'Electricity', 'Recycling', 'Vacation']",9,15,"['Diet', 'Food', 'Commute', 'Recycling', 'Electricity', 'Vacation']",6,13,"['Electricity', 'Food', 'Commute', 'Vacation', 'Diet', 'Recycling']",5,3,"['Commute', 'Electricity', 'Vacation', 'Recycling', 'Diet', 'Food']",5,1,"['Diet', 'Vacation', 'Recycling', 'Commute', 'Electricity', 'Food']",4,14,"['Electricity', 'Diet', 'Vacation', 'Recycling', 'Food', 'Commute']",6,7,"['Diet', 'Food', 'Vacation', 'Commute', 'Recycling', 'Electricity']",-0.33,-0.0575,2.282,0,0.1555,0.0729,3.59,1.294697,7,8,2004,1,1,4,5,7,1,6,1,6,2,1,6,2,5,7,2,2.75,3.83333333333333,"right-leaning",4,3.5,4,3.5,3.5,4.5,6.16666666666667,1.5,19,18,"okay",0.4545361016621,-1.34561693035428,"-1",0.261972484641477,"1"
"173","637f8e8b4aab8c4f8af7e09b",140,140,"5bqcql5c","end","2023-10-27 15:58:40.229967",49,"Male","Higher education (Bachelor, Master, PhD)","30.501£ to 45.000£",1,1,3,7,"['Electricity', 'Diet', 'Recycling', 'Vacation', 'Food', 'Commute']",5,2,"['Vacation', 'Recycling', 'Commute', 'Electricity', 'Food', 'Diet']",6,15,"['Vacation', 'Food', 'Diet', 'Electricity', 'Commute', 'Recycling']",4,9,"['Diet', 'Electricity', 'Recycling', 'Commute', 'Vacation', 'Food']",2,1,"['Electricity', 'Diet', 'Recycling', 'Commute', 'Food', 'Vacation']",4,4,"['Diet', 'Recycling', 'Commute', 'Electricity', 'Vacation', 'Food']",4,5,"['Diet', 'Vacation', 'Recycling', 'Commute', 'Food', 'Electricity']",4,11,"['Diet', 'Electricity', 'Food', 'Commute', 'Vacation', 'Recycling']",2,0,"['Recycling', 'Food', 'Electricity', 'Diet', 'Vacation', 'Commute']",4,13,"['Commute', 'Vacation', 'Diet', 'Food', 'Recycling', 'Electricity']",5,8,"['Food', 'Recycling', 'Electricity', 'Diet', 'Commute', 'Vacation']",7,14,"['Electricity', 'Vacation', 'Commute', 'Recycling', 'Food', 'Diet']",4,6,"['Commute', 'Vacation', 'Food', 'Recycling', 'Electricity', 'Diet']",4,12,"['Commute', 'Recycling', 'Electricity', 'Food', 'Diet', 'Vacation']",3,10,"['Diet', 'Food', 'Electricity', 'Commute', 'Vacation', 'Recycling']",4,3,"['Electricity', 'Recycling', 'Diet', 'Vacation', 'Food', 'Commute']",-0.11,-0.0575,1.053,3.27168,0,0,0,0.6988837,4.9,5,1974,2,5,6,5,7,1,4,2,5,2,2,7,4,7,7,2,4.5,4.16666666666667,"left-leaning",4,3,3.5,4.5,5.5,4.5,6.16666666666667,2.16666666666667,49,48,"okay",0.316194865037087,-0.0981936678907174,"0",-0.351889888518642,"0"
"174","637fa9a2ca0c2fa078910c4b",25,25,"l1l2jikj","end","2023-10-27 15:46:37.790451",36,"Male","Higher education (Bachelor, Master, PhD)","< 18.000£",1,1,7,12,"['Recycling', 'Diet', 'Electricity', 'Commute', 'Food', 'Vacation']",6,3,"['Commute', 'Diet', 'Recycling', 'Food', 'Vacation', 'Electricity']",7,7,"['Vacation', 'Recycling', 'Electricity', 'Diet', 'Commute', 'Food']",8,14,"['Food', 'Commute', 'Vacation', 'Diet', 'Electricity', 'Recycling']",7,5,"['Electricity', 'Commute', 'Diet', 'Recycling', 'Food', 'Vacation']",8,11,"['Electricity', 'Vacation', 'Diet', 'Food', 'Commute', 'Recycling']",6,2,"['Recycling', 'Commute', 'Diet', 'Food', 'Vacation', 'Electricity']",4,4,"['Recycling', 'Food', 'Vacation', 'Diet', 'Electricity', 'Commute']",8,15,"['Commute', 'Recycling', 'Diet', 'Food', 'Vacation', 'Electricity']",7,13,"['Diet', 'Commute', 'Food', 'Electricity', 'Recycling', 'Vacation']",7,9,"['Diet', 'Commute', 'Food', 'Vacation', 'Electricity', 'Recycling']",7,8,"['Recycling', 'Food', 'Diet', 'Electricity', 'Vacation', 'Commute']",6,1,"['Food', 'Commute', 'Vacation', 'Electricity', 'Recycling', 'Diet']",6,6,"['Recycling', 'Diet', 'Commute', 'Food', 'Electricity', 'Vacation']",6,10,"['Diet', 'Vacation', 'Food', 'Commute', 'Electricity', 'Recycling']",3,0,"['Recycling', 'Electricity', 'Vacation', 'Commute', 'Diet', 'Food']",0,-0.0575,2.282,0.2726,0,0,0.36,1.294697,3.8,7,1987,5,6,5,6,5,3,4,3,6,3,2,5,5,6,4,2,5.5,4,"right-leaning",4,3.5,4.5,3.5,5.5,3,5,3,36,35,"okay",0.732347272938429,0.614619624945603,"1",1.49470560927256,"1"
"175","6380e6f4701835df21c0d764",97,97,"j5lmzcup","end","2023-10-27 15:54:47.396679",39,"Male","Further education","> 45.001£",1,1,4,5,"['Diet', 'Vacation', 'Electricity', 'Commute', 'Food', 'Recycling']",4,12,"['Electricity', 'Recycling', 'Diet', 'Commute', 'Food', 'Vacation']",5,3,"['Vacation', 'Diet', 'Food', 'Recycling', 'Electricity', 'Commute']",2,4,"['Electricity', 'Commute', 'Vacation', 'Recycling', 'Food', 'Diet']",5,14,"['Electricity', 'Recycling', 'Food', 'Diet', 'Commute', 'Vacation']",3,10,"['Vacation', 'Commute', 'Diet', 'Electricity', 'Recycling', 'Food']",2,0,"['Food', 'Vacation', 'Commute', 'Electricity', 'Recycling', 'Diet']",5,2,"['Commute', 'Food', 'Electricity', 'Diet', 'Recycling', 'Vacation']",5,7,"['Commute', 'Food', 'Electricity', 'Diet', 'Recycling', 'Vacation']",3,13,"['Diet', 'Vacation', 'Electricity', 'Commute', 'Food', 'Recycling']",2,9,"['Food', 'Recycling', 'Vacation', 'Electricity', 'Commute', 'Diet']",2,8,"['Recycling', 'Commute', 'Diet', 'Electricity', 'Food', 'Vacation']",3,11,"['Commute', 'Electricity', 'Vacation', 'Recycling', 'Food', 'Diet']",2,6,"['Food', 'Commute', 'Vacation', 'Electricity', 'Recycling', 'Diet']",1,1,"['Diet', 'Food', 'Electricity', 'Recycling', 'Commute', 'Vacation']",3,15,"['Recycling', 'Commute', 'Food', 'Electricity', 'Diet', 'Vacation']",-0.22,-0.0575,2.282,3.27168,0,0,0,0.1031,5.4,4,1984,1,1,1,1,7,1,4,1,7,1,1,1,1,7,7,1,1,3.25,"left-leaning",4,2.5,4,1,4,4,5.5,1,39,38,"okay",0.341956056026987,-2.59304019281784,"-1",-0.23757960604404,"0"
"176","63a445e39a2fcc9bc2558d74",155,155,"g7cnbejv","end","2023-10-27 16:01:08.332839",69,"Male","Compulsory education","18.000£ to 23.000£",1,1,3,1,"['Commute', 'Diet', 'Recycling', 'Food', 'Vacation', 'Electricity']",4,12,"['Recycling', 'Diet', 'Electricity', 'Food', 'Commute', 'Vacation']",4,7,"['Recycling', 'Electricity', 'Vacation', 'Food', 'Diet', 'Commute']",6,15,"['Electricity', 'Recycling', 'Diet', 'Vacation', 'Commute', 'Food']",4,8,"['Diet', 'Vacation', 'Commute', 'Food', 'Electricity', 'Recycling']",4,5,"['Recycling', 'Diet', 'Commute', 'Electricity', 'Vacation', 'Food']",2,0,"['Recycling', 'Electricity', 'Commute', 'Diet', 'Food', 'Vacation']",4,13,"['Electricity', 'Vacation', 'Diet', 'Recycling', 'Food', 'Commute']",6,14,"['Diet', 'Electricity', 'Vacation', 'Food', 'Recycling', 'Commute']",5,11,"['Food', 'Diet', 'Vacation', 'Electricity', 'Recycling', 'Commute']",4,9,"['Commute', 'Recycling', 'Diet', 'Food', 'Electricity', 'Vacation']",4,2,"['Electricity', 'Recycling', 'Vacation', 'Diet', 'Food', 'Commute']",3,6,"['Electricity', 'Food', 'Commute', 'Recycling', 'Diet', 'Vacation']",3,3,"['Recycling', 'Diet', 'Commute', 'Vacation', 'Electricity', 'Food']",3,4,"['Food', 'Electricity', 'Diet', 'Recycling', 'Vacation', 'Commute']",2,10,"['Vacation', 'Diet', 'Food', 'Electricity', 'Commute', 'Recycling']",-0.33,-0.0575,1.234,1.0872,0,0,0,0.6988837,2.6,5,1954,6,6,6,6,6,2,6,3,7,3,3,6,6,6,6,4,6,4.83333333333333,"left-leaning",4,4.5,5,4.5,6,5,6.16666666666667,3.5,69,68,"okay",0.635488909302243,0.971026271363763,"1",1.06491542947764,"1"
"177","63c014d48a1fb74f916f4158",21,21,"jm70elf5","end","2023-10-27 15:45:26.820710",59,"Female","Further education","< 18.000£",1,1,4,2,"['Electricity', 'Commute', 'Diet', 'Vacation', 'Recycling', 'Food']",4,4,"['Recycling', 'Electricity', 'Diet', 'Food', 'Commute', 'Vacation']",2,1,"['Commute', 'Diet', 'Food', 'Recycling', 'Vacation', 'Electricity']",4,7,"['Vacation', 'Diet', 'Food', 'Commute', 'Recycling', 'Electricity']",3,6,"['Food', 'Vacation', 'Recycling', 'Diet', 'Electricity', 'Commute']",5,11,"['Diet', 'Electricity', 'Food', 'Vacation', 'Commute', 'Recycling']",3,13,"['Diet', 'Electricity', 'Food', 'Vacation', 'Commute', 'Recycling']",5,9,"['Vacation', 'Commute', 'Food', 'Diet', 'Electricity', 'Recycling']",4,12,"['Diet', 'Recycling', 'Vacation', 'Commute', 'Food', 'Electricity']",5,15,"['Vacation', 'Commute', 'Food', 'Diet', 'Recycling', 'Electricity']",5,14,"['Electricity', 'Vacation', 'Diet', 'Recycling', 'Food', 'Commute']",4,10,"['Food', 'Diet', 'Recycling', 'Electricity', 'Commute', 'Vacation']",4,3,"['Diet', 'Commute', 'Recycling', 'Vacation', 'Food', 'Electricity']",4,5,"['Vacation', 'Food', 'Commute', 'Recycling', 'Electricity', 'Diet']",2,0,"['Diet', 'Recycling', 'Electricity', 'Vacation', 'Food', 'Commute']",3,8,"['Diet', 'Food', 'Commute', 'Recycling', 'Electricity', 'Vacation']",-0.22,-0.0575,1.053,0,0.1555,0,0,0.1031,1,3,1964,6,6,6,6,7,6,5,5,6,4,6,5,5,5,5,6,6,5.41666666666667,"left-leaning",6.5,5,5,5.5,5,5.5,5.5,5.33333333333333,59,58,"okay",0.581390558293999,0.971026271363763,"1",0.824864502189885,"1"
