"","participant.label",".Rsq","Intercept","flying.weight","diet.weight","electricity.weight","commute.weight","regional.weight","recycling.weight","gender","age","income","education","cc_concern.mean","total_co2","conservative_liberal.binary","conservative_liberal","policy.car.sub","policy.car.tax","policy.flying.sub","policy.flying.tax","policy.RE.sub","policy.RE.tax","policy.meat.tax","policy.meat.sub","policy.recycle.tax","policy.recycle.sub","policy.regional_food.sub","policy.regional_food.tax","policy.support.total","policy.car","policy.flying","policy.RE","policy.meat","policy.recycle","policy.regional_food","footprint.electricity","footprint.regional","footprint.recycling","footprint.diet","footprint.travel.car","footprint.travel.bus","footprint.travel.train","footprint.flying","footprint.public.transport"
"186","63ea95f2da4247bb899a1119",0.801130811112662,0.698275862068966,1.31465517241379,1.31465517241379,1.68534482758621,1.93534482758621,0.935344827586207,1.48275862068966,"Female",37,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.75,3.6,"left-leaning",4,6,4,4,2,6,3,3,6,6,6,6,4,4.66666666666667,5,3,4.5,4.5,6,5,1.294697,-0.22,-0.0575,2.282,0.2726,0,0,0,0
"187","63f77cac11a2ddb8e7276c44",0.256063983217517,7.61206896551724,0.297413793103448,-0.202586206896552,-0.0474137931034485,0.702586206896552,-0.297413793103449,0.620689655172413,"Female",62,"< 18.000£","Further education",4.25,5,"right-leaning",6,6,1,1,1,3,1,1,1,1,5,5,1,2.25,3.5,1,2,1,3,3,1.294697,0,-0.0575,1.431,0.2726,0,0,2.07,0
"188","6421c5ce0498d13b6d20419c",0.234439384081544,4.58620689655172,1.01724137931035,1.01724137931034,-0.267241379310345,-0.0172413793103453,0.482758620689656,-0.137931034482759,"Female",32,"23.001£ to 30.500£","Further education",5,4.1,"left-leaning",5,5,4,5,5,6,2,2,5,4,6,4,5,4.41666666666667,4.5,5,4,3.5,5,4.5,0.6988837,0,-0.0575,2.282,0.2726,0,0,0.9,0
"189","6480c46e98f143d5415295e1",0.799568965517242,5.36206896551724,0.922413793103448,-0.0775862068965519,0.077586206896552,0.577586206896551,0.0775862068965518,0.620689655172414,"Male",62,"< 18.000£","Compulsory education",2.25,4.4,"right-leaning",6,4,1,4,4,6,1,1,3,5,7,5,4,3.75,2.5,4,3.5,2,6,4.5,1.294697,-0.22,-0.0575,2.282,1.0872,0,0,0,0
"190","64835b5840bc93bf8c400aeb",0.782736894379093,2.43965517241379,2.38793103448276,1.13793103448276,0.862068965517241,1.11206896551724,0.862068965517241,1.89655172413793,"Female",58,"18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5.75,3.3,"right-leaning",6,6,5,6,6,6,3,6,6,6,6,6,6,5.66666666666667,5.5,6,4.5,6,6,6,1.294697,-0.22,-0.0575,1.234,1.0872,0,0,0,0
"191","64842953934f4be66c7f6fc2",0.854739297018158,9.48275862068965,-2.10344827586207,-1.10344827586207,-1.39655172413793,0.103448275862069,-1.39655172413793,-1.17241379310345,"Female",54,"> 45.001£","Compulsory education",4.75,8.9,"left-leaning",5,6,4,3,4,4,3,5,2,4,6,2,4,3.91666666666667,5,3.5,3.5,3.5,5,3,1.294697,-0.22,-0.0575,3.16,1.0872,0,0,3.59,0
"192","64fb2212b9a3b757d0d70767",0.877943381250551,2.45689655172414,0.741379310344828,1.49137931034483,0.758620689655172,0.508620689655173,0.758620689655173,1.06896551724138,"Female",57,"30.501£ to 45.000£","Further education",6,1.6,"right-leaning",6,7,5,6,7,7,7,7,7,7,7,7,7,6.75,6,6.5,7,7,7,7,0.6988837,-0.33,-0.0575,1.053,0.2726,0,0,0,0
"193","651be6560ce8a69af588fb31",0.682650862068965,3.47413793103448,0.719827586206896,0.719827586206896,0.280172413793104,-0.219827586206896,0.280172413793104,0.241379310344827,"Male",54,"> 45.001£","Further education",5,4.1,"right-leaning",6,7,1,6,2,5,2,1,5,2,4,6,6,3.91666666666667,4,4,3.5,3,3,6,0.6988837,0,-0.0575,2.282,1.0872,0,0.0729,0.36,0.03645
"194","651c11304182690d4a93ef00",0.781759250922841,1.17241379310345,1.53448275862069,0.53448275862069,0.965517241379311,0.21551724137931,0.71551724137931,0.724137931034483,"Male",62,"< 18.000£","Higher education (Bachelor, Master, PhD)",6,2.4,"left-leaning",4,7,3,6,6,6,2,3,6,3,6,6,3,4.75,5,6,4,4.5,4.5,4.5,0.1031,-0.22,-0.0575,2.282,0.2726,0,0,0,0
"195","652c3417a11e952e735149b6",0.443965517241379,1.06034482758621,-0.762931034482758,0.237068965517241,1.51293103448276,2.26293103448276,-0.237068965517241,2.10344827586207,"Female",44,"30.501£ to 45.000£","Further education",6,6.8,"right-leaning",10,5,5,7,1,7,1,2,1,2,5,3,2,3.41666666666667,5,4,4,1.5,3.5,2.5,0.6988837,-0.11,-0.0575,3.16,1.0872,0,0,2.07,0
"196","653bb95b0268ecbcadfb3c08",0.917849898580122,1.1551724137931,1.43103448275862,0.931034482758621,0.56896551724138,0.31896551724138,0.31896551724138,0.551724137931035,"Female",48,"< 18.000£","Higher education (Bachelor, Master, PhD)",6,3.2,"left-leaning",4,7,2,4,6,7,2,5,7,5,7,6,6,5.33333333333333,4.5,5,4.5,6,6,6,0.6988837,0,-0.0575,2.282,0.2726,0,0,0.36,0
